Time_Stamp,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,estimated_charging_time,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU
2024-12-16 15:57:53,39.74708266666666,30.47481,828.6,13.17,6.4,-2,6 saat 30 dakika,71.08,70.12,3297.7000000000003,3306.7000000000003,3303.9,49.6,11.0,6.0,7.0,12,871.3000000000001,49.4375,21,1001,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:57:54,39.747081666666666,30.474847333333333,828.3,13.66,6.4,0,False,71.07000000000001,70.11,3279.1000000000004,3290.8,3286.1000000000004,49.3,11.5,16.0,16.0,12,871.3000000000001,49.125,51,1017,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:57:55,39.74708416666667,30.47488183333333,828.0,13.66,6.4,4,False,71.07000000000001,70.11,3251.9,3272.1000000000004,3265.0,49.0,14.0,28.0,28.0,12,871.3000000000001,48.6875,108,1216,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:57:56,39.7470925,30.47491933333333,827.5,13.69,6.4,7,False,71.06,70.10000000000001,3252.5,3265.1000000000004,3259.7000000000003,48.900000000000006,17.0,27.0,27.0,12,871.3000000000001,48.6875,120,1478,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:57:57,39.74710416666667,30.47496233333333,827.2,13.69,6.4,6,False,71.05,70.09,3275.4,3286.4,3282.4,49.2,18.0,-5.0,-5.0,12,871.3000000000001,49.4375,-10,1556,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:57:58,39.7471115,30.475014166666668,827.0,13.66,6.35,2,False,71.05,70.09,3283.6000000000004,3294.1000000000004,3289.8,49.3,16.0,12.0,12.0,11,871.3000000000001,49.1875,46,1397,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:57:59,39.747114,30.47506183333333,826.8,13.66,6.35,4,False,71.05,70.09,3243.1000000000004,3260.1000000000004,3252.3,48.8,17.5,31.0,31.0,12,871.3000000000001,48.6875,146,1540,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:00,39.74711466666667,30.4751105,826.6,13.16,6.35,7,False,71.03,70.07000000000001,3221.7000000000003,3247.2000000000003,3236.8,48.6,21.0,32.0,32.0,12,871.3000000000001,48.0625,174,1828,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:01,39.74711533333333,30.4751675,826.5,13.16,6.35,7,False,71.02,70.06,3237.3,3251.1000000000004,3244.5,48.7,24.0,10.875,8.0,12,871.3000000000001,48.875,73,2060,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:02,39.74711666666666,30.475232833333333,826.4,13.24,6.35,2,3 saat 27 dakika,71.02,70.06,3296.9,3306.6000000000004,3303.2000000000003,49.5,21.0,3.0,4.0,12,871.3000000000001,49.3125,17,1832,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:03,39.747119,30.475295,826.2,13.24,6.35,2,False,71.02,70.06,3267.1000000000004,3281.0,3275.7000000000003,49.1,20.5,13.0,13.0,12,871.3000000000001,48.9375,66,1766,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:04,39.747121166666666,30.47535333333333,826.1,13.21,6.35,4,False,71.01,70.05,3255.7000000000003,3270.4,3264.5,49.0,21.0,20.0,21.0,12,871.3000000000001,48.5625,106,1826,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:05,39.747123,30.47541216666667,826.0,13.21,6.35,6,False,71.0,70.04,3248.7000000000003,3263.0,3256.5,48.8,22.5,20.0,20.0,12,871.3000000000001,48.625,110,1950,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:06,39.7471245,30.47547433333333,825.9,13.16,6.35,6,False,70.99,70.02,3248.7000000000003,3261.9,3255.3,48.8,23.5,19.0,19.0,12,871.3000000000001,48.5,110,2046,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:07,39.747126,30.47554,825.9,13.16,6.35,7,False,70.99,70.02,3247.7000000000003,3262.9,3256.3,48.8,24.5,18.0,18.0,12,871.4000000000001,48.6875,107,2127,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:08,39.74712783333333,30.47560883333333,825.9,13.32,6.35,7,False,70.98,70.01,3248.9,3263.9,3256.8,48.900000000000006,25.5,17.0,17.0,12,871.4000000000001,48.6875,103,2192,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:09,39.74712866666667,30.475680166666667,825.9,13.32,6.35,7,False,70.97,70.0,3248.2000000000003,3262.4,3256.5,48.8,26.0,17.0,17.0,12,871.4000000000001,48.4375,106,2250,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:10,39.74712866666667,30.475753333333333,826.0,13.68,6.35,6,False,70.96000000000001,69.99,3249.3,3262.5,3256.4,48.8,27.0,15.0,15.0,12,871.4000000000001,48.5,103,2315,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:11,39.74712983333333,30.475827666666667,825.8,13.68,6.35,4,False,70.95,69.98,3252.5,3269.7000000000003,3263.5,49.0,27.0,12.0,12.0,12,871.4000000000001,48.9375,75,2316,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:12,39.74713183333333,30.475902833333333,825.8,13.81,6.35,4,False,70.95,69.98,3259.8,3273.9,3268.4,49.0,26.5,10.0,10.0,12,871.4000000000001,48.8125,64,2280,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:13,39.74713316666666,30.47597833333333,825.9,13.81,6.35,2,False,70.94,69.97,3271.7000000000003,3283.3,3279.0,49.2,25.5,5.0,5.0,12,871.4000000000001,49.125,30,2222,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:14,39.74713416666667,30.476052666666668,825.9,13.5,6.35,2,False,70.94,69.97,3275.9,3286.5,3282.5,49.2,24.5,5.0,5.0,13,871.4000000000001,49.1875,29,2126,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:15,39.747135166666666,30.4761245,825.8,13.5,6.35,0,False,70.94,69.97,3277.4,3287.8,3283.7000000000003,49.3,23.5,5.0,5.0,13,871.4000000000001,49.1875,28,2046,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:16,39.747134333333335,30.4761935,825.7,13.8,6.35,0,False,70.94,69.97,3271.3,3282.9,3278.0,49.2,23.5,9.0,9.0,12,871.4000000000001,49.0,51,2028,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:17,39.74713333333333,30.476260166666663,825.5,13.8,6.35,0,False,70.93,69.96000000000001,3269.4,3281.8,3276.4,49.1,23.5,9.0,9.0,13,871.4000000000001,49.125,51,2010,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:18,39.74713166666667,30.476326666666665,825.5,13.24,6.35,2,False,70.93,69.96000000000001,3267.5,3280.2000000000003,3274.6000000000004,49.1,23.0,10.0,10.0,12,871.4000000000001,49.0,56,1996,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:19,39.747130166666665,30.476392666666666,825.4,13.24,6.35,2,False,70.92,69.95,3263.6000000000004,3278.0,3272.2000000000003,49.1,23.0,11.0,11.0,13,871.4000000000001,48.875,62,2000,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:20,39.74712916666667,30.476458166666667,825.4,13.28,6.35,2,False,70.92,69.95,3261.7000000000003,3274.7000000000003,3269.5,49.0,23.5,12.0,12.0,12,871.4000000000001,49.0,67,2018,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:21,39.7471285,30.476524333333334,825.3,13.28,6.35,2,False,70.91,69.94,3261.3,3274.6000000000004,3269.0,49.0,23.5,12.0,12.0,13,871.4000000000001,48.8125,67,2035,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:22,39.747128,30.4765915,825.3,13.7,6.35,2,False,70.91,69.94,3263.8,3276.4,3270.9,49.1,23.5,11.0,11.0,13,871.4000000000001,48.9375,63,2039,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:23,39.747128,30.47665883333333,825.3,13.7,6.35,2,False,70.9,69.93,3263.4,3275.5,3270.6000000000004,49.1,24.0,11.0,11.0,13,871.4000000000001,49.0,62,2056,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:24,39.74712766666666,30.4767265,825.2,13.14,6.35,2,False,70.9,69.93,3264.2000000000003,3276.8,3271.3,49.1,24.0,11.0,11.0,13,871.5,48.875,62,2065,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:25,39.74712766666666,30.4767945,825.1,13.14,6.35,2,False,70.89,69.92,3262.7000000000003,3275.4,3270.1000000000004,49.1,24.0,11.0,11.0,13,871.5,48.875,63,2080,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:26,39.74712766666666,30.476862666666666,825.1,13.34,6.35,2,False,70.89,69.92,3264.3,3275.9,3271.1000000000004,49.1,24.0,11.0,11.0,13,871.5,48.875,63,2090,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:27,39.74712866666667,30.476931666666665,825.0,13.34,6.35,4,False,70.88,69.91,3263.9,3276.2000000000003,3270.8,49.1,24.5,11.0,11.0,13,871.5,48.9375,64,2105,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:28,39.74713183333333,30.47700083333333,825.0,13.14,6.35,4,False,70.88,69.91,3260.2000000000003,3276.1000000000004,3270.1000000000004,49.1,24.5,11.0,11.0,13,871.5,48.875,64,2124,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:29,39.74714083333333,30.477069333333333,825.0,13.14,6.35,4,False,70.87,69.9,3261.3,3274.3,3269.1000000000004,49.0,24.5,11.0,11.0,13,871.5,48.8125,64,2131,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:30,39.74716083333333,30.4771345,824.7,13.66,6.35,2,False,70.87,69.9,3262.2000000000003,3275.2000000000003,3269.4,49.0,24.5,11.0,11.0,13,871.5,48.9375,64,2126,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:31,39.7471925,30.477192666666667,824.7,13.66,6.35,0,False,70.86,69.89,3263.8,3276.0,3270.7000000000003,49.1,24.5,11.0,11.0,13,871.5,49.0,64,2118,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:32,39.74723266666667,30.47723983333333,824.8,13.29,6.35,2,False,70.86,69.89,3262.9,3275.0,3270.0,49.1,24.5,11.0,11.0,13,871.5,48.875,64,2127,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:33,39.74727966666666,30.4772735,824.9,13.29,6.31,2,False,70.85000000000001,69.88,3261.6000000000004,3274.2000000000003,3268.8,49.0,25.0,11.0,11.0,13,871.5,48.8125,64,2145,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:34,39.747329666666666,30.477300666666668,824.9,13.16,6.31,2,False,70.85000000000001,69.88,3261.4,3275.3,3269.7000000000003,49.0,25.0,11.0,11.0,13,871.5,48.875,65,2164,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:35,39.7473805,30.4773265,825.0,13.16,6.31,2,False,70.84,69.87,3261.6000000000004,3273.9,3269.0,49.0,25.5,11.0,11.0,13,871.5,48.875,66,2194,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:36,39.7474325,30.477352,825.0,13.64,6.31,2,False,70.84,69.87,3263.7000000000003,3274.9,3270.3,49.1,26.0,10.0,10.0,13,871.5,48.875,62,2223,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:37,39.747485,30.4773775,825.0,13.64,6.31,2,False,70.83,69.86,3262.7000000000003,3274.4,3268.9,49.0,26.0,10.0,10.0,13,871.5,48.8125,62,2233,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:38,39.74753783333333,30.47740333333333,825.1,13.58,6.31,2,False,70.83,69.86,3262.0,3274.5,3269.7000000000003,49.0,26.0,10.0,10.0,13,871.5,48.875,62,2235,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:39,39.74759083333333,30.47742883333333,825.1,13.58,6.31,2,False,70.82000000000001,69.85000000000001,3263.7000000000003,3276.1000000000004,3271.4,49.1,26.0,9.0,9.0,13,871.5,49.0,55,2251,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:40,39.74764433333333,30.47745433333333,825.1,13.7,6.31,2,False,70.82000000000001,69.85000000000001,3264.8,3276.5,3272.0,49.1,26.0,9.0,9.0,13,871.6,49.0,56,2232,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:58:41,39.74769783333333,30.4774805,825.2,13.7,6.31,2,False,70.81,69.84,3263.8,3276.0,3270.4,49.1,25.5,10.0,10.0,13,871.6,48.8125,62,2215,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
