Time_Stamp,latitude,longitude,altitude,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU
2024-07-17 14:37:02,39.74711509670782,30.47485967674897,823.5,53.419,51.929,3281.4800000000005,3288.36,3285.8300000000004,49.27,0.25,18.891875,20.676470588235293,61.12,414.1,49.15875,29.4,26.1,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:37:03,39.74711676889715,30.474860142503097,823.5,53.409000000000006,51.919,3245.8200000000006,3264.34,3260.2,48.900000000000006,5.590909090909091,60.65,60.78787878787879,61.06,414.1,48.31375,155.38,502.35,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:37:04,39.74712049025705,30.47487177342454,823.5,53.396,51.906000000000006,3220.4300000000003,3239.13,3233.7500000000005,48.52,13.348484848484848,61.0,61.0,61.06,414.1,47.545,254.1,1173.7,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:37:05,39.747129108856086,30.474898934194343,821.4,53.375,51.885000000000005,3176.29,3218.7300000000005,3209.1400000000003,48.14,21.029411764705884,56.085,60.64705882352941,61.32,414.1,47.0125,319.52,1826.92,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:37:06,39.74713996952736,30.47494397761194,819.9,53.351,51.861,3197.77,3221.9500000000003,3215.46,48.23,26.651515151515152,38.61875,49.93939393939394,61.4,414.1,47.3,265.8,2303.48,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:37:07,39.7471498323007,30.47499377344073,822.1,53.331,51.834,3197.54,3225.5700000000006,3217.09,48.260000000000005,30.46969696969697,30.351875,40.90909090909091,61.62,414.1,47.37625,250.7,2633.2,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:37:08,39.74715811282367,30.47506086580353,822.3,53.312,51.812,3195.92,3224.42,3217.3500000000004,48.27,33.411764705882355,25.90375,35.3235294117647,61.76,414.1,47.47875,233.06,2885.29,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:37:09,39.74716543246592,30.47514443432465,822.6,53.294,51.794,3204.7200000000003,3227.0600000000004,3220.55,48.32000000000001,35.666666666666664,22.61,31.51515151515152,61.96,414.1,47.545,214.84,3074.24,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:37:10,39.74716614987562,30.47523736567164,822.6,53.276,51.776,3206.69,3229.44,3222.01,48.330000000000005,37.40909090909091,20.636875,28.939393939393938,61.98,414.1,47.54875,203.48,3225.67,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:37:11,39.74717163817138,30.47533657318573,822.8,53.260000000000005,51.760000000000005,3209.8300000000004,3227.92,3221.67,48.34,38.91176470588236,19.528125,26.88235294117647,62.0,414.1941176470589,47.63375,200.8,3351.28,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
