Time_Stamp,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,estimated_charging_time,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU
2024-12-16 16:41:23,39.747332166666666,30.474861166666667,824.2,10.71,5.43,-2,59 saat 31 dakika,67.51,66.44,3293.7000000000003,3303.4,3300.2000000000003,49.5,15.5,3.0,3.0,24,877.9000000000001,49.4375,12,1330,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:41:24,39.74736683333333,30.4748605,824.1,11.85,5.43,-2,False,67.51,66.44,3292.7000000000003,3302.4,3299.1000000000004,49.5,15.5,4.0,4.0,24,877.9000000000001,49.4375,16,1347,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:41:25,39.74740166666667,30.474858333333334,824.0,11.85,5.43,0,False,67.51,66.44,3292.5,3302.3,3298.8,49.5,16.0,4.0,4.0,25,877.9000000000001,49.4375,16,1388,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:41:26,39.747438333333335,30.474858666666663,824.0,10.71,5.43,0,False,67.51,66.44,3292.5,3302.5,3298.8,49.5,16.0,4.0,4.0,24,877.9000000000001,49.4375,17,1409,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:41:27,39.74747216666667,30.47485233333333,823.9,10.71,5.43,0,False,67.51,66.44,3292.0,3302.0,3298.7000000000003,49.5,16.5,4.0,4.0,25,877.9000000000001,49.4375,17,1430,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:41:28,39.74750766666666,30.474851,823.5,10.81,5.43,-2,22 saat 19 dakika,67.5,66.43,3294.2000000000003,3303.7000000000003,3300.7000000000003,49.5,16.5,9.0,9.0,25,877.9000000000001,49.5,4,1454,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:41:29,39.74754383333333,30.474850666666665,823.3,10.81,5.43,-2,4 saat 25 dakika,67.5,66.43,3303.8,3312.8,3310.0,49.7,16.0,-4.0,-4.0,25,877.9000000000001,49.625,-10,1392,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:41:30,39.7475785,30.474849166666665,823.1,10.64,5.43,-4,4 saat 29 dakika,67.5,66.43,3304.6000000000004,3313.2000000000003,3310.6000000000004,49.7,15.0,-4.0,-4.0,24,877.9000000000001,49.625,-9,1307,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:41:31,39.74761183333333,30.47484633333333,823.0,10.64,5.43,-4,5 saat 12 dakika,67.51,66.44,3303.9,3312.6000000000004,3310.0,49.7,14.5,-3.0,-3.0,25,877.9000000000001,49.5625,-7,1247,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:41:32,39.747640833333335,30.474841833333333,822.9,10.49,5.43,-4,5 saat 20 dakika,67.51,66.44,3304.4,3313.2000000000003,3310.4,49.7,14.0,-2.0,-2.0,25,878.0,49.5625,-4,1202,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
