Time_Stamp,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,estimated_charging_time,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU
2024-12-16 16:50:44,39.747411666666665,30.47493483333333,816.8,10.64,4.9,-4,8 saat 32 dakika,66.68,65.59,3307.0,3315.8,3313.1000000000004,49.7,15.0,11.0,11.0,27,879.9000000000001,49.625,43,1321,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:50:45,39.74741266666667,30.47493683333333,817.1,10.64,4.9,-2,8 saat 40 dakika,66.68,65.59,3307.1000000000004,3315.7000000000003,3313.1000000000004,49.7,15.0,11.0,11.0,27,879.9000000000001,49.625,43,1321,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:50:46,39.747412833333335,30.474938666666667,817.4,10.59,4.9,-2,8 saat 32 dakika,66.68,65.59,3307.0,3315.8,3313.1000000000004,49.7,15.0,11.0,11.0,27,879.9000000000001,49.625,43,1321,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:50:47,39.747412833333335,30.47494,817.7,10.59,4.9,-2,8 saat 36 dakika,66.68,65.59,3307.0,3315.8,3313.1000000000004,49.7,15.0,11.0,11.0,27,879.9000000000001,49.625,43,1321,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:50:48,39.7474135,30.474942166666665,818.1,10.41,4.9,-2,8 saat 36 dakika,66.68,65.59,3307.0,3315.8,3313.0,49.7,15.0,11.0,11.0,27,879.9000000000001,49.625,43,1321,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:50:49,39.747414166666665,30.474944166666667,818.5,10.41,4.9,-2,8 saat 32 dakika,66.68,65.59,3306.9,3315.8,3313.0,49.7,15.0,11.0,11.0,27,879.9000000000001,49.625,43,1321,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:50:50,39.74741466666666,30.474945833333333,818.8,11.87,4.9,-2,8 saat 36 dakika,66.68,65.59,3306.9,3315.7000000000003,3313.0,49.7,15.0,11.0,11.0,27,879.9000000000001,49.625,43,1321,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:50:51,39.747415833333335,30.474947666666665,819.3,11.87,4.9,-2,8 saat 32 dakika,66.68,65.59,3306.9,3315.7000000000003,3313.0,49.7,15.0,11.0,11.0,26,879.9000000000001,49.625,43,1321,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:50:52,39.747415833333335,30.474949,819.5,10.66,4.9,-2,8 saat 40 dakika,66.68,65.59,3307.1000000000004,3315.7000000000003,3313.0,49.7,15.0,11.0,11.0,27,879.9000000000001,49.625,43,7,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:50:53,39.747417166666665,30.474950166666662,819.8,10.66,4.9,0,14 saat 13 dakika,66.68,65.59,3305.2000000000003,3314.0,3311.2000000000003,49.7,0.5,10.0,10.0,27,879.9000000000001,49.625,10,55,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:50:54,39.74741866666667,30.47495,819.9,10.66,4.9,2,50 saat 55 dakika,66.68,65.59,3302.3,3311.6000000000004,3308.5,49.6,2.5,12.0,12.0,27,879.9000000000001,49.625,16,236,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:50:55,39.74742116666667,30.474950166666662,819.9,10.66,4.9,2,False,66.68,65.59,3299.9,3309.3,3306.0,49.6,4.5,12.0,12.0,26,879.9000000000001,49.5,21,408,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:50:56,39.747429,30.4749495,819.8,10.69,4.9,4,False,66.68,65.59,3297.0,3307.1000000000004,3303.7000000000003,49.6,6.5,12.0,12.0,27,879.9000000000001,49.4375,25,570,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 16:50:57,39.74744266666666,30.474949166666665,819.8,10.69,4.9,4,False,66.67,65.58,3294.8,3304.6000000000004,3301.5,49.5,8.0,11.0,11.0,27,879.9000000000001,49.5,27,734,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
