Time_Stamp,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,estimated_charging_time,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU
2024-12-17 10:47:43,39.7470935,30.475187666666667,824.1,12.24,1.46,6,10 saat 26 dakika,61.04,59.78,3260.6000000000004,3268.0,3265.6000000000004,49.0,11.0,-2.0,-2.0,17,886.4000000000001,49.0,-3,977,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:47:44,39.74709283333333,30.4751885,824.3,12.24,1.46,6,10 saat 31 dakika,61.04,59.78,3260.9,3268.6000000000004,3266.1000000000004,49.0,11.0,-2.0,-2.0,17,886.4000000000001,49.0,-3,977,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:47:45,39.74709216666667,30.475189166666667,824.4,12.2,1.46,4,10 saat 26 dakika,61.04,59.78,3261.6000000000004,3269.1000000000004,3266.6000000000004,49.0,11.0,-2.0,-2.0,17,886.4000000000001,48.9375,-3,-35,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:47:46,39.747091833333336,30.47518883333333,824.4,12.2,1.46,6,False,61.04,59.78,3250.5,3258.4,3255.4,48.8,0.5,31.0,31.0,17,886.4000000000001,48.625,34,65,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:47:47,39.74709116666666,30.475189333333333,824.5,12.14,1.46,7,False,61.04,59.78,3235.7000000000003,3244.4,3240.7000000000003,48.6,3.0,34.0,34.0,17,886.4000000000001,48.375,54,264,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:47:48,39.74709083333333,30.475194833333333,824.5,12.14,1.46,9,False,61.03,59.77,3215.2000000000003,3225.0,3220.5,48.3,5.5,37.0,37.0,17,886.4000000000001,48.0,82,492,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:47:49,39.74709116666666,30.47520816666667,824.6,12.14,1.46,11,False,61.02,59.76,3197.8,3209.0,3203.6000000000004,48.1,8.5,38.0,38.0,17,886.4000000000001,47.5625,110,744,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:47:50,39.747093,30.47522783333333,824.4,12.14,1.46,13,False,61.01,59.75,3173.5,3187.4,3181.8,47.7,11.5,39.0,39.0,17,886.4000000000001,47.125,138,998,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:47:51,39.74709633333333,30.475256666666667,824.3,12.2,1.46,11,False,61.01,59.75,3181.2000000000003,3195.0,3189.0,47.8,14.0,29.0,29.0,17,886.4000000000001,47.4375,114,1206,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:47:52,39.747101666666666,30.47529233333333,824.4,12.2,1.46,11,False,61.0,59.74,3173.5,3187.5,3181.5,47.7,15.5,29.0,29.0,17,886.4000000000001,47.3125,126,1353,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
