Time_Stamp,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,estimated_charging_time,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU
2024-12-12 11:37:18,39.747131,30.47504083333333,820.8,13.66,7.61,2,18 saat 6 dakika,35.84,33.82,3235.0,3241.9,3239.7000000000003,48.6,20.5,-1.0,-1.0,31,861.7,48.5625,1,1784,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:37:19,39.7471305,30.475041,821.0,14.56,7.61,2,18 saat 6 dakika,35.84,33.82,3235.8,3242.5,3240.2000000000003,48.6,20.5,-1.0,-1.0,31,861.7,48.5625,1,1784,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:37:20,39.74713066666666,30.475041166666667,821.1,14.56,7.61,4,18 saat 35 dakika,35.84,33.82,3236.2000000000003,3243.1000000000004,3240.7000000000003,48.6,20.5,-1.0,-1.0,31,861.7,48.5625,1,1784,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:37:21,39.7471305,30.4750405,821.1,13.69,7.61,4,18 saat 35 dakika,35.84,33.82,3236.5,3243.5,3241.1000000000004,48.6,20.5,-1.0,-1.0,31,861.7,48.5625,1,1784,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:37:22,39.74713,30.475040166666663,821.2,13.69,7.61,4,18 saat 35 dakika,35.84,33.82,3237.1000000000004,3243.9,3241.6000000000004,48.6,20.5,-1.0,-1.0,31,861.7,48.5625,1,1784,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:37:23,39.7471295,30.47504,821.3,13.56,7.61,4,18 saat 25 dakika,35.84,33.82,3237.5,3244.3,3242.0,48.6,0.5,8.0,9.0,32,861.7,48.5625,9,-38,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:37:24,39.747129,30.4750395,821.4,13.56,7.61,7,False,35.84,33.82,3219.8,3226.8,3224.4,48.400000000000006,2.5,31.0,31.0,31,861.7,48.1875,51,264,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:37:25,39.74712866666667,30.47504383333333,821.5,13.82,7.61,11,False,35.84,33.82,3208.3,3215.3,3212.9,48.2,6.5,30.0,30.0,32,861.7,47.9375,70,575,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:37:26,39.74712983333333,30.475058166666667,821.5,13.82,7.61,11,False,35.83,33.81,3186.0,3198.9,3195.9,47.900000000000006,10.5,32.0,32.0,32,861.7,47.5625,105,925,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:37:27,39.747134,30.475082666666665,821.6,13.7,7.61,13,False,35.82,33.8,3176.0,3184.8,3181.5,47.7,14.5,29.0,28.0,32,861.7,47.4375,119,1260,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
