Time_Stamp,latitude,longitude,altitude,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU
2024-07-17 14:20:55,39.74716758794588,30.474902362238623,819.8,55.64,54.21,3281.45,3287.94,3285.03,49.3,0.0,-0.11,-0.1470588235294117,53.38,410.2000000000001,49.25625,0.1,-0.57,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:20:56,39.74716685714286,30.47490330952381,819.8,55.64,54.21,3279.0600000000004,3285.54,3282.7200000000003,49.260000000000005,0.6060606060606061,14.351875,16.393939393939394,53.64,410.2000000000001,49.12625,24.92,67.95,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:20:57,39.74716651156547,30.474905585708385,819.8,55.633,54.203,3256.38,3266.74,3263.3100000000004,48.95,6.46969696969697,43.130625,42.39393939393939,53.5,410.2000000000001,48.55,106.18,582.53,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:20:58,39.74716826081583,30.47489894355171,821.8,55.63000000000001,54.2,3273.46,3281.1600000000008,3278.1100000000006,49.18,10.617647058823527,4.91,4.0,53.5,410.2000000000001,49.1225,16.4,933.62,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:20:59,39.74717107198845,30.47488255693069,822.1,55.63000000000001,54.2,3281.6700000000005,3288.1700000000005,3285.24,49.28000000000001,11.469696969696969,-1.19125,-0.4545454545454545,53.58,410.2000000000001,49.24875,1.84,1002.83,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:21:00,39.747178623548926,30.474866924129355,820.1,55.625,54.19500000000001,3256.4700000000003,3269.25,3265.59,48.99,14.090909090909092,24.67,25.181818181818183,53.66,410.2000000000001,48.5425,100.82,1232.97,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:21:01,39.74719720233702,30.474851998154985,822.4,55.615,54.185,3232.78,3252.29,3247.1,48.720000000000006,18.705882352941178,33.55,33.61764705882353,53.74,410.2000000000001,48.05375,167.86,1629.51,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:21:02,39.74722435800166,30.47484157359038,822.1,55.601,54.17100000000001,3225.3100000000004,3245.1500000000005,3239.32,48.57,23.69696969696969,31.15,31.0,53.8,410.2000000000001,47.86875,186.5,2051.89,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:21:03,39.74726144609665,30.474837337050804,819.7,55.586,54.156000000000006,3221.8,3242.8100000000004,3237.57,48.56,27.848484848484848,27.44,27.363636363636363,53.9,410.2000000000001,47.87,186.76,2412.73,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:21:04,39.74730723119605,30.474837166666667,819.7,55.57000000000001,54.14,3214.4700000000003,3235.8300000000004,3230.51,48.46,31.73529411764705,25.3,25.147058823529413,53.96,410.2000000000001,47.75375,202.22,2742.65,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
