Time_Stamp,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,estimated_charging_time,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU
2024-12-17 10:33:57,39.747111,30.47484083333333,821.5,13.29,8.0,4,False,65.23,64.09,3208.1000000000004,3218.2000000000003,3213.3,48.2,17.5,19.0,19.0,-1,882.3000000000001,48.1875,86,1536,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:33:58,39.747097833333335,30.474859,822.1,13.29,8.0,4,31 saat 50 dakika,65.23,64.09,3259.0,3266.8,3264.0,49.0,17.0,21.0,21.0,-1,882.3000000000001,49.0,1,1467,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:33:59,39.74709433333334,30.47490416666667,822.1,13.29,8.0,2,10 saat 29 dakika,65.22,64.08,3269.8,3277.0,3274.8,49.1,15.0,21.0,21.0,-1,882.3000000000001,49.0625,1,1298,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:34:00,39.7470975,30.474962,821.7,13.29,8.0,2,False,65.22,64.08,3246.6000000000004,3255.1000000000004,3251.9,48.8,13.5,17.0,17.0,-1,882.3000000000001,48.5625,59,1172,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:34:01,39.7471065,30.475025666666667,821.1,13.16,8.0,2,False,65.22,64.08,3218.9,3230.6000000000004,3225.4,48.400000000000006,13.5,21.0,22.0,-1,882.3000000000001,48.3125,75,1183,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:34:02,39.747104666666665,30.475058333333333,821.3,13.16,8.0,6,False,65.21000000000001,64.07000000000001,3171.5,3188.9,3179.9,47.7,15.0,39.0,39.0,9,882.3000000000001,47.4375,169,1321,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:34:03,39.74710416666667,30.475098,821.5,13.16,8.0,7,False,65.2,64.06,3114.5,3134.3,3124.6000000000004,46.900000000000006,18.5,46.0,46.0,9,882.3000000000001,46.6875,233,1602,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:34:04,39.74710533333333,30.47514383333333,821.6,13.16,8.0,11,False,65.18,64.04,3074.1000000000004,3107.4,3095.9,46.400000000000006,22.0,46.0,46.0,9,882.3000000000001,46.5625,272,1886,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:34:05,39.74710916666667,30.4751995,821.4,13.8,8.05,11,False,65.16,64.02,3078.0,3109.3,3099.6000000000004,46.5,25.0,39.0,39.0,9,882.3000000000001,46.0,259,2163,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:34:06,39.747113166666665,30.475263666666667,821.4,13.8,8.05,9,False,65.14,64.0,3089.2000000000003,3115.7000000000003,3103.0,46.5,27.0,34.0,34.0,9,882.3000000000001,46.1875,242,2346,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:34:07,39.74711833333333,30.475336,821.4,13.14,8.05,11,False,65.12,63.98,3089.5,3118.4,3108.1000000000004,46.6,29.0,27.0,26.0,9,882.3000000000001,46.75,193,2508,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:34:08,39.74712233333333,30.475414,821.4,13.14,8.05,9,False,65.11,63.97,3181.0,3192.2000000000003,3186.9,47.8,29.0,15.0,15.0,9,882.4000000000001,47.5625,102,2495,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 10:34:09,39.74712183333333,30.475494666666663,821.6,13.81,8.05,6,False,65.1,63.96,3164.6000000000004,3177.9,3171.6000000000004,47.6,28.5,19.0,19.0,9,882.4000000000001,47.125,131,2474,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
