Time_Stamp,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,estimated_charging_time,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU
2024-12-17 13:42:55,39.74746966666667,30.474902166666663,819.1,25.32,4.09,-2,14 saat 38 dakika,45.56,43.83,3283.3,3289.7000000000003,3288.1000000000004,49.3,14.5,1.0,1.0,53,907.1,49.3125,7,1269,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,ON,Not pressed,Pressed,0,0
2024-12-17 13:42:56,39.74747083333333,30.4749025,819.4,25.32,4.09,-2,14 saat 38 dakika,45.56,43.83,3283.4,3289.7000000000003,3288.1000000000004,49.3,14.5,1.0,1.0,53,907.1,49.25,7,1269,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,ON,Not pressed,Pressed,0,0
2024-12-17 13:42:57,39.74747216666667,30.474902333333333,819.7,25.32,4.09,-2,14 saat 38 dakika,45.56,43.83,3283.5,3289.6000000000004,3288.1000000000004,49.3,14.5,1.0,1.0,53,907.1,49.3125,7,1269,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,ON,Not pressed,Pressed,0,0
2024-12-17 13:42:58,39.74747366666666,30.4749025,820.0,25.32,4.09,-2,14 saat 31 dakika,45.56,43.83,3283.5,3289.7000000000003,3288.2000000000003,49.3,14.5,1.0,1.0,53,907.1,49.3125,7,1269,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,ON,Not pressed,Pressed,0,0
2024-12-17 13:42:59,39.74747466666667,30.474903333333334,820.3,25.25,4.09,-2,14 saat 31 dakika,45.56,43.83,3283.7000000000003,3290.0,3288.4,49.3,14.5,1.0,1.0,53,907.1,49.3125,7,1269,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,ON,Not pressed,Pressed,0,0
2024-12-17 13:43:00,39.74747583333333,30.4749045,820.5,25.25,4.09,-2,14 saat 24 dakika,45.56,43.83,3283.7000000000003,3290.0,3288.4,49.3,14.5,1.0,1.0,53,907.1,49.3125,7,1269,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,ON,Not pressed,Pressed,0,0
2024-12-17 13:43:01,39.747477333333336,30.474905166666662,820.8,25.83,4.09,-2,14 saat 17 dakika,45.56,43.83,3283.8,3290.1000000000004,3288.4,49.3,14.5,1.0,1.0,53,907.1,49.3125,7,1269,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,ON,Not pressed,Pressed,0,0
2024-12-17 13:43:02,39.7474785,30.47490533333333,821.1,25.83,4.09,-2,14 saat 17 dakika,45.56,43.83,3283.9,3290.1000000000004,3288.5,49.3,14.5,1.0,1.0,53,907.1,49.3125,7,1269,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,ON,Not pressed,Pressed,0,0
2024-12-17 13:43:03,39.747479166666665,30.47490533333333,821.3,25.85,4.09,-2,14 saat 46 dakika,45.56,43.83,3283.7000000000003,3290.0,3288.4,49.3,14.5,1.0,1.0,53,907.1,49.25,7,1269,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:43:04,39.747481666666665,30.47490683333333,821.6,25.85,4.09,-2,14 saat 31 dakika,45.56,43.83,3283.8,3290.1000000000004,3288.4,49.3,14.5,1.0,1.0,53,907.1,49.3125,7,1269,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:43:05,39.7474835,30.474907833333333,821.8,26.21,4.09,0,45 saat 26 dakika,45.56,43.83,3279.4,3285.6000000000004,3284.0,49.3,0.5,14.0,14.0,53,907.1,49.1875,13,73,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:43:06,39.74748533333333,30.474907833333333,822.1,26.21,4.09,2,27 saat 15 dakika,45.56,43.83,3280.4,3286.4,3285.0,49.3,1.5,8.0,8.0,53,907.1,49.25,9,173,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:43:07,39.74748916666667,30.474906166666667,822.4,25.28,4.09,2,False,45.55,43.82,3273.5,3279.5,3277.9,49.2,3.5,17.0,17.0,53,907.1,49.0625,26,305,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:43:08,39.74749766666667,30.474904833333333,822.8,25.28,4.09,4,False,45.55,43.82,3267.9,3273.9,3272.2000000000003,49.1,5.5,18.0,18.0,53,907.1,48.9375,35,474,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
