Time_Stamp,latitude,longitude,altitude,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU
2024-07-17 14:47:22,39.74724358817471,30.474888978986407,822.1,50.61,49.03,3270.3300000000004,3277.1700000000005,3275.1700000000005,49.1,0.0,-0.07,-0.1176470588235294,72.44,418.1,49.125,0.06,-1.04,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:23,39.7472449480198,30.474888681518152,822.1,50.61,49.03,3269.3900000000003,3276.28,3274.24,49.1,0.1666666666666666,11.796875,13.333333333333334,72.46,418.1,49.05,15.42,-21.53,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:24,39.7472458094942,30.47488510489221,822.1,50.607,49.027,3260.42,3267.3900000000003,3265.12,48.98,2.6666666666666665,38.27,38.18181818181818,72.4,418.1,48.73375,62.98,255.65,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:25,39.74724274220033,30.47488515455665,822.1,50.6,49.02,3253.27,3262.26,3259.77,48.900000000000006,6.029411764705882,34.21,34.1764705882353,72.42,418.1,48.58,76.36,540.48,OFF,ON,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:26,39.747230683229816,30.47488689979296,822.1,50.595000000000006,49.015,3250.44,3257.8,3255.4700000000003,48.84,8.43939393939394,34.59,34.63636363636363,72.42,418.1,48.43625,94.8,744.5,OFF,ON,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:27,39.74721900247832,30.474897842627016,819.1,50.588,49.008,3240.0600000000004,3252.3,3249.4300000000003,48.75000000000001,10.924242424242424,34.72,34.666666666666664,72.34,418.1,48.27125,113.02,961.91,OFF,ON,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:28,39.74720592244225,30.474917186056107,819.3,50.58,49.0,3243.65,3253.1600000000003,3250.4300000000003,48.75000000000001,13.808823529411764,25.45,25.029411764705884,72.56565656565657,418.1,48.37247474747475,94.38,1203.74,OFF,ON,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:29,39.74719802575196,30.47495008632056,819.3,50.572,48.992,3249.0800000000004,3256.75,3254.3300000000004,48.8,15.106060606060606,20.0,20.0,72.53465346534654,418.1,48.48019801980198,78.66,1316.55,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:30,39.74719221345755,30.47498763995859,822.1,50.57,48.99,3254.17,3262.32,3259.8300000000004,48.900000000000006,15.757575757575758,6.98125,6.181818181818182,72.54,418.1,48.79125,32.82,1366.28,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:31,39.74718873838882,30.47502746074805,822.1,50.568,48.988,3260.1400000000003,3266.95,3264.84,48.96,14.75,10.779375,11.5,72.77777777777777,418.1,48.73611111111112,45.14,1285.76,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:32,39.74718694499586,30.47507045244004,822.3,50.56,48.98,3249.7,3258.35,3255.71,48.8,15.484848484848484,17.74,17.666666666666668,72.92079207920793,418.1,48.53094059405941,72.04,1344.59,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:33,39.74719025403727,30.47510971718426,822.3,50.556,48.976,3253.38,3260.99,3258.67,48.89,16.0,12.74,12.606060606060606,72.84,418.1,48.66125,52.62,1399.66,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:34,39.747192400990095,30.475153838283827,822.6,50.55,48.97,3255.3100000000004,3262.12,3259.8900000000003,48.900000000000006,16.426470588235293,12.0,12.0,72.8989898989899,418.1,48.67424242424242,50.84,1418.66,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:35,39.74719076864442,30.475202431808817,822.6,50.55,48.97,3254.3100000000004,3261.92,3259.51,48.900000000000006,16.5,12.0,12.0,72.98019801980197,418.1,48.676980198019805,51.06,1426.5,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:36,39.74718737562189,30.47525218159204,822.6,50.54,48.96,3255.0,3262.01,3259.87,48.900000000000006,16.5,12.07,12.090909090909092,72.9,418.1,48.67625,51.36,1431.06,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:37,39.74718795581587,30.475301410809703,822.7,50.54,48.96,3253.25,3261.0800000000004,3258.59,48.900000000000006,16.58823529411765,13.0,13.0,72.93939393939394,418.1,48.634469696969695,55.82,1447.15,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:38,39.74718673936389,30.47534922532012,822.8,50.533,48.953,3253.6400000000003,3260.92,3258.63,48.900000000000006,17.0,13.0,13.0,72.98019801980197,418.1,48.630569306930695,56.56,1472.59,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:39,39.7471877653862,30.47539703779429,823.0,50.53,48.95,3253.3300000000004,3260.38,3258.17,48.900000000000006,17.257575757575758,13.0,13.0,73.0,418.1,48.61875,57.46,1498.69,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:47:40,39.74719036138614,30.475444706270626,823.1,50.525,48.945,3252.01,3260.09,3257.6400000000003,48.900000000000006,17.5,13.0,13.0,72.97979797979798,418.1941176470589,48.605429292929294,58.04,1514.33,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
