Time_Stamp,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,estimated_charging_time,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU
12/17/2024 10:54,39.7471005,30.47521233,822.0,13.71,1.46,6,11 saat 1 dakika,59.51,58.2,3265.1,3272.7,3270.1,49.1,13.0,9,10,23,888.4,49.0,33,1131,OFF,OFF,Night mode,OFF,54.8,35,OFF,OFF,Not pressed,Pressed,0,0
12/17/2024 10:54,39.74710067,30.475213,822.2,13.71,1.46,6,11 saat 1 dakika,59.51,58.2,3265.6,3273.1,3270.6,49.1,13.0,9,10,23,888.4,49.0,33,1131,OFF,OFF,Night mode,OFF,54.8,35,OFF,OFF,Not pressed,Pressed,0,0
12/17/2024 10:54,39.747101,30.47521317,822.4,13.66,1.46,6,11 saat 1 dakika,59.51,58.2,3266.1,3273.7,3271.1,49.1,13.0,9,10,23,888.4,49.0,33,1131,OFF,OFF,Night mode,OFF,54.8,35,OFF,OFF,Not pressed,Pressed,0,0
12/17/2024 10:54,39.747101,30.475213,822.7,13.66,1.46,6,11 saat 1 dakika,59.51,58.2,3266.6,3274.2,3271.6,49.1,13.0,9,10,23,888.4,49.0,33,1131,OFF,OFF,Night mode,OFF,54.8,35,OFF,OFF,Not pressed,Pressed,0,0
12/17/2024 10:54,39.747101,30.4752135,823.0,13.66,1.46,4,11 saat 1 dakika,59.51,58.2,3266.9,3274.5,3272.0,49.1,13.0,2,2,23,888.4,49.0,2,-12,OFF,OFF,Night mode,OFF,54.8,35,OFF,OFF,Not pressed,Pressed,0,0
12/17/2024 10:54,39.747101,30.475213,823.3,13.66,1.46,6,FALSE,59.51,58.2,3252.5,3261.2,3257.7,48.9,1.0,31,31,23,888.4,48.75,37,104,OFF,OFF,Night mode,OFF,54.8,35,OFF,OFF,Not pressed,Pressed,0,0
12/17/2024 10:54,39.74710083,30.47521517,823.6,13.71,1.46,9,FALSE,59.51,58.2,3231.4,3240.7,3236.6,48.6,3.5,42,42,23,888.4,48.25,81,336,OFF,OFF,Night mode,OFF,54.8,35,OFF,OFF,Not pressed,Pressed,0,0
12/17/2024 10:54,39.74710117,30.475223,823.7,13.71,1.46,11,FALSE,59.5,58.19,3193.4,3204.6,3199.0,48.0,7.5,47,47,23,888.4,47.5,128,648,OFF,OFF,Night mode,OFF,54.8,35,OFF,OFF,Not pressed,Pressed,0,0
12/17/2024 10:54,39.74710267,30.47523983,823.8,13.66,1.46,13,FALSE,59.49,58.18,3159.8,3175.7,3168.5,47.5,11.5,47,47,23,888.4,46.8125,174,998,OFF,OFF,Night mode,OFF,54.8,35,OFF,OFF,Not pressed,Pressed,0,0
12/17/2024 10:54,39.74710617,30.47526817,824.1,13.66,1.46,15,FALSE,59.47,58.16,3119.9,3149.7,3140.0,47.1,15.5,47,47,23,888.4,46.25,217,1344,OFF,OFF,Night mode,OFF,54.8,35,OFF,OFF,Not pressed,Pressed,0,0
12/17/2024 10:54,39.74711333,30.4753065,824.1,13.69,1.46,15,FALSE,59.46,58.15,3097.5,3122.7,3109.6,46.6,19.5,45,45,23,888.4,45.6875,243,1688,OFF,OFF,Night mode,OFF,54.8,35,OFF,OFF,Not pressed,Pressed,0,0
12/17/2024 10:54,39.74712233,30.47535583,824.2,13.69,1.46,13,FALSE,59.44,58.13,3073.1,3120.4,3108.3,46.6,23.0,36,36,24,888.4,45.75,218,1981,OFF,OFF,Night mode,OFF,54.8,35,OFF,OFF,Not pressed,Pressed,0,0
12/17/2024 10:54,39.74712867,30.47541617,824.3,13.8,1.46,11,FALSE,59.42,58.11,3137.5,3163.1,3155.1,47.3,24.5,22,22,23,888.4,46.875,135,2129,OFF,OFF,Night mode,OFF,54.8,35,OFF,OFF,Not pressed,Pressed,0,0
12/17/2024 10:54,39.747131,30.47548367,824.6,13.8,1.46,9,FALSE,59.42,58.11,3205.5,3215.5,3210.9,48.2,24.0,10,10,23,888.4,48.0,59,2085,OFF,OFF,Night mode,OFF,54.8,35,OFF,OFF,Not pressed,Pressed,0,0
