Time_Stamp,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,estimated_charging_time,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU
2024-12-17 13:11:52,39.747454,30.4748765,825.7,24.64,3.64,0,13 saat 2 dakika,51.0,49.44,3277.3,3283.6000000000004,3282.2000000000003,49.2,21.5,10.0,10.0,35,899.2,49.1875,54,1881,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,ON,Not pressed,Pressed,0,0
2024-12-17 13:11:53,39.747454,30.4748765,825.8,24.56,3.64,0,13 saat 2 dakika,51.0,49.44,3277.5,3283.7000000000003,3282.3,49.2,21.5,10.0,10.0,35,899.2,49.1875,54,1881,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,ON,Not pressed,Pressed,0,0
2024-12-17 13:11:54,39.7474545,30.474877166666666,825.9,24.56,3.64,0,12 saat 56 dakika,51.0,49.44,3277.5,3283.8,3282.4,49.2,21.5,10.0,10.0,34,899.2,49.1875,54,1881,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:11:55,39.747455333333335,30.47487783333333,825.8,24.51,3.59,0,12 saat 56 dakika,51.0,49.44,3277.6000000000004,3284.0,3282.5,49.2,21.5,10.0,10.0,35,899.2,49.1875,54,1881,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:11:56,39.74745566666667,30.474878166666667,825.9,24.51,3.59,0,13 saat 2 dakika,51.0,49.44,3277.9,3284.1000000000004,3282.7000000000003,49.2,21.5,10.0,10.0,34,899.2,49.1875,54,1881,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:11:57,39.747456666666665,30.47487933333333,826.0,24.48,3.59,0,12 saat 56 dakika,51.0,49.44,3277.9,3284.2000000000003,3282.7000000000003,49.2,21.5,10.0,10.0,35,899.2,49.1875,54,1881,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:11:58,39.74745716666666,30.474879833333333,826.0,24.48,3.59,0,13 saat 2 dakika,51.0,49.44,3278.0,3284.4,3282.9,49.2,21.5,10.0,10.0,35,899.2,49.1875,54,1881,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:11:59,39.747457833333335,30.47488,826.0,24.5,3.59,0,13 saat 2 dakika,51.0,49.44,3278.2000000000003,3284.4,3283.0,49.2,21.5,10.0,10.0,35,899.2,49.1875,54,1881,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:00,39.74745816666667,30.4748805,826.1,24.5,3.59,0,12 saat 56 dakika,51.0,49.44,3278.3,3284.6000000000004,3283.1000000000004,49.2,21.5,10.0,10.0,34,899.2,49.1875,54,1881,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:01,39.74745833333333,30.474881166666663,826.3,24.57,3.59,0,13 saat 8 dakika,51.0,49.44,3278.3,3284.7000000000003,3283.2000000000003,49.2,21.5,10.0,10.0,35,899.2,49.1875,54,1881,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:02,39.7474595,30.474882333333333,826.1,24.57,3.59,0,12 saat 54 dakika,51.0,49.44,3278.5,3284.8,3283.3,49.3,21.5,10.0,10.0,35,899.2,49.1875,54,1881,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:03,39.74746016666667,30.474883166666668,826.1,24.65,3.59,0,13 saat 0 dakika,51.0,49.44,3278.5,3284.9,3283.4,49.3,21.5,10.0,10.0,35,899.2,49.1875,54,1881,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:04,39.74746066666667,30.474883666666667,825.9,24.65,3.59,0,13 saat 7 dakika,51.0,49.44,3278.7000000000003,3285.0,3283.5,49.3,21.5,10.0,10.0,34,899.2,49.1875,54,1881,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:05,39.7474615,30.474884166666666,825.8,25.1,3.59,0,12 saat 54 dakika,51.0,49.44,3278.7000000000003,3285.2000000000003,3283.6000000000004,49.3,21.5,10.0,10.0,35,899.2,49.25,54,1881,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:06,39.74746183333333,30.4748845,825.6,25.1,3.59,0,12 saat 54 dakika,51.0,49.44,3278.8,3285.2000000000003,3283.7000000000003,49.3,21.5,10.0,10.0,34,899.2,49.1875,54,1881,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:07,39.74746283333333,30.47488483333333,825.5,24.41,3.59,0,26 saat 57 dakika,50.99,49.42,3276.4,3282.7000000000003,3281.3,49.2,21.5,18.0,20.0,35,899.2,49.0625,24,52,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:08,39.74746316666667,30.47488483333333,825.5,24.41,3.59,4,False,50.99,49.42,3252.8,3260.0,3257.8,48.900000000000006,3.5,33.0,33.0,35,899.2,48.625,60,344,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:09,39.74746833333333,30.474885166666667,825.3,24.48,3.59,6,False,50.99,49.42,3234.4,3243.0,3240.2000000000003,48.6,7.5,33.0,33.0,34,899.2,48.375,85,669,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:10,39.747481666666665,30.4748845,825.4,24.48,3.59,9,False,50.98,49.41,3216.9,3224.0,3221.1000000000004,48.3,11.5,33.0,33.0,35,899.2,47.875,113,1006,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:11,39.747501666666665,30.47488,825.6,25.16,3.59,9,False,50.97,49.4,3199.5,3206.7000000000003,3203.3,48.1,15.0,33.0,33.0,35,899.2,47.75,142,1310,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:12,39.747527833333336,30.474871333333333,825.5,25.16,3.59,9,False,50.96,49.39,3178.0,3189.3,3184.6000000000004,47.8,18.5,33.0,33.0,35,899.2,47.125,168,1626,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:13,39.74756033333333,30.474862166666668,825.3,25.19,3.59,11,False,50.95,49.38,3150.0,3172.1000000000004,3168.0,47.5,22.5,31.0,31.0,35,899.2,47.0,185,1952,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:14,39.747598833333335,30.474854666666666,824.8,25.19,3.59,9,False,50.93,49.36,3197.8,3210.7000000000003,3206.8,48.1,25.0,16.0,16.0,35,899.2,47.875,98,2175,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:15,39.747650666666665,30.474849666666668,824.8,24.42,3.59,6,False,50.93,49.36,3203.7000000000003,3215.7000000000003,3212.1000000000004,48.2,27.0,13.0,13.0,35,899.2,47.9375,86,2319,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:16,39.7476925,30.474849,825.2,24.42,3.59,2,2 saat 4 dakika,50.92,49.35,3292.4,3304.0,3298.2000000000003,49.5,27.0,-13.0,-12.0,35,899.2,49.6875,-65,2332,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:17,39.74773866666666,30.474853666666668,825.0,24.43,3.59,2,False,50.92,49.35,3229.5,3237.2000000000003,3234.3,48.5,26.5,10.0,10.0,34,899.3000000000001,48.25,66,2318,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:18,39.7477755,30.4748605,825.1,24.43,3.59,4,False,50.92,49.35,3222.6000000000004,3229.8,3227.1000000000004,48.400000000000006,28.5,11.0,12.0,35,899.3000000000001,48.1875,78,2460,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:19,39.74782033333334,30.47486183333333,824.6,25.16,3.59,2,False,50.91,49.34,3200.9,3218.3,3214.1000000000004,48.2,30.0,13.0,13.0,35,899.3000000000001,47.9375,95,2598,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:20,39.74786483333333,30.4748635,824.1,25.16,3.59,0,False,50.9,49.33,3203.2000000000003,3215.3,3211.9,48.2,32.0,10.0,9.0,34,899.3000000000001,48.0625,76,2763,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:21,39.74792816666667,30.474862,822.6,24.59,3.59,-2,1 saat 57 dakika,50.9,49.33,3302.7000000000003,3312.3,3309.2000000000003,49.6,31.0,-12.0,-12.0,35,899.3000000000001,49.6875,-68,2673,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:22,39.74799816666667,30.47486183333333,822.4,24.59,3.59,-4,1 saat 45 dakika,50.91,49.34,3311.4,3322.1000000000004,3317.2000000000003,49.8,29.5,-14.0,-14.0,35,899.3000000000001,49.8125,-72,2525,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:23,39.748064,30.474866,823.1,24.67,3.59,-12,1 saat 55 dakika,50.92,49.35,3317.6000000000004,3329.8,3323.0,49.8,26.0,-15.0,-15.0,34,899.3000000000001,50.0625,-67,2253,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:24,39.7481245,30.4748685,822.0,24.67,3.55,-16,2 saat 12 dakika,50.92,49.35,3313.7000000000003,3322.1000000000004,3319.1000000000004,49.8,22.0,-15.0,-15.0,34,899.3000000000001,49.9375,-56,1918,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:25,39.748176666666666,30.47487,820.8,24.5,3.55,-14,2 saat 32 dakika,50.93,49.36,3307.3,3316.9,3312.9,49.7,18.0,-15.0,-15.0,35,899.3000000000001,49.875,-43,1569,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:26,39.748218,30.474869166666668,820.3,24.5,3.55,-14,3 saat 39 dakika,50.93,49.36,3298.9,3308.4,3304.5,49.6,14.5,-12.0,-12.0,34,899.3000000000001,49.625,-28,1275,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:27,39.74825533333333,30.474869166666668,820.4,24.56,3.55,-12,5 saat 24 dakika,50.93,49.36,3289.9,3298.5,3295.2000000000003,49.400000000000006,12.0,-8.0,-8.0,34,899.3000000000001,49.4375,-14,1056,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:28,39.748280666666666,30.474868666666666,819.9,24.56,3.55,-10,7 saat 14 dakika,50.93,49.36,3285.0,3291.8,3289.9,49.3,10.5,-5.0,-5.0,34,899.3000000000001,49.3125,-8,935,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:29,39.74830533333333,30.474868666666666,819.7,25.12,3.55,-8,8 saat 46 dakika,50.93,49.36,3282.5,3289.0,3287.3,49.3,8.5,-3.0,-3.0,34,899.3000000000001,49.25,-3,757,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:30,39.74832366666666,30.474866833333333,819.2,25.12,3.55,-10,11 saat 3 dakika,50.93,49.36,3279.9,3286.0,3284.7000000000003,49.3,6.5,-2.0,-2.0,35,899.3000000000001,49.1875,-1,574,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:31,39.74834066666666,30.474865333333334,818.8,24.43,3.55,-8,12 saat 30 dakika,50.93,49.36,3278.6000000000004,3284.9,3283.5,49.3,4.5,-1.0,-1.0,35,899.3000000000001,49.1875,54,390,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:32,39.7483535,30.47486633333333,819.0,24.43,3.55,-8,12 saat 24 dakika,50.93,49.36,3278.5,3284.9,3283.4,49.3,3.5,10.0,10.0,34,899.3000000000001,49.25,54,332,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:33,39.74836366666667,30.47487083333333,818.7,24.65,3.55,-6,12 saat 56 dakika,50.93,49.36,3278.1000000000004,3284.3,3282.9,49.2,4.0,1.0,1.0,34,899.3000000000001,49.1875,2,372,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-17 13:12:34,39.74837316666667,30.474875333333333,818.6,24.65,3.55,-4,13 saat 28 dakika,50.93,49.36,3278.0,3284.3,3282.8,49.2,4.0,10.0,10.0,35,899.3000000000001,49.1875,54,352,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
