Time_Stamp,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,estimated_charging_time,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU
2024-12-16 15:34:29,39.7471595,30.474880666666667,813.9,16.64,8.7,-2,1 saat 23 dakika,72.77,71.86,3325.2000000000003,3393.5,3333.7000000000003,50.0,18.5,-14.0,-14.0,3,868.7,49.9375,-42,1623,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:34:30,39.74716033333333,30.474938166666668,813.8,16.64,8.7,-6,2 saat 51 dakika,72.77,71.86,3318.2000000000003,3389.0,3326.0,49.900000000000006,14.5,-1.0,-1.0,3,868.7,49.75,-2,1254,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:34:31,39.747161,30.474983666666667,813.7,16.48,8.7,-4,False,72.77,71.86,3303.1000000000004,3376.1000000000004,3311.7000000000003,49.7,13.0,6.0,6.0,3,868.7,49.625,20,1133,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:34:32,39.7471615,30.475023,813.5,16.48,8.7,-2,False,72.77,71.86,3303.3,3374.8,3311.7000000000003,49.7,12.5,6.0,6.0,4,868.7,49.625,19,1076,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:34:33,39.74716133333333,30.475059833333333,813.4,16.42,8.7,-2,False,72.77,71.86,3303.3,3375.2000000000003,3311.8,49.7,11.5,6.0,6.0,4,868.7,49.625,18,995,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:34:34,39.7471615,30.47509433333333,813.3,16.42,8.7,0,False,72.77,71.86,3304.0,3376.1000000000004,3312.5,49.7,10.5,9.0,9.0,3,868.7,49.625,26,928,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:34:35,39.747162,30.475126,813.2,16.4,8.7,2,False,72.76,71.85000000000001,3291.0,3363.2000000000003,3300.2000000000003,49.5,11.0,19.0,19.0,4,868.7,49.4375,59,984,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:34:36,39.747162333333335,30.475158166666667,813.1,16.4,8.7,4,False,72.76,71.85000000000001,3287.1000000000004,3355.3,3295.2000000000003,49.400000000000006,12.5,19.0,19.0,4,868.8000000000001,49.25,65,1104,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:34:37,39.74716316666667,30.475193333333333,813.0,16.59,8.66,6,False,72.75,71.84,3276.8,3351.3,3291.7000000000003,49.400000000000006,14.0,19.0,19.0,4,868.8000000000001,49.4375,70,1223,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-16 15:34:38,39.74716383333333,30.475232166666668,813.0,16.59,8.66,6,False,72.75,71.84,3275.3,3346.2000000000003,3288.6000000000004,49.3,15.5,19.0,19.0,4,868.8000000000001,49.4375,76,1333,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
