Time_Stamp,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,estimated_charging_time,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU
2024-12-12 11:32:18,39.7471495,30.47486766666667,824.1,15.5,8.0,0,False,37.03,35.050000000000004,3231.9,3238.7000000000003,3236.1000000000004,48.5,14.0,8.0,8.0,27,859.7,48.5,30,1208,OFF,ON,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:32:19,39.74713316666666,30.4749055,823.9,15.43,8.0,0,False,37.03,35.050000000000004,3228.9,3235.9,3233.2000000000003,48.5,13.5,11.0,12.0,27,859.7,48.375,40,1158,OFF,ON,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:32:20,39.747129,30.4749475,823.6,15.43,7.96,2,False,37.03,35.050000000000004,3210.3,3216.4,3214.4,48.2,14.5,20.0,20.0,27,859.7,47.9375,77,1245,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:32:21,39.7471315,30.4749905,823.4,14.87,7.96,6,False,37.02,35.04,3202.3,3210.9,3208.4,48.1,16.5,20.0,20.0,27,859.7,47.8125,86,1420,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:32:22,39.747136,30.475037666666665,823.2,14.87,7.96,6,False,37.01,35.03,3196.3,3205.1000000000004,3201.6000000000004,48.0,18.0,21.0,22.0,27,859.7,47.6875,101,1561,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:32:23,39.74713833333333,30.475087666666667,823.0,14.7,7.96,11,False,36.99,35.0,3048.2000000000003,3084.6000000000004,3077.6000000000004,46.2,23.5,50.0625,60.0,27,859.7,45.5,319,2023,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:32:24,39.74713933333334,30.47514933333333,823.3,14.7,7.96,13,False,36.97,34.980000000000004,3100.6000000000004,3120.8,3113.1000000000004,46.7,28.5,33.375,39.0,27,859.7,46.625,247,2463,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:32:25,39.747139,30.47522633333333,823.4,14.87,7.96,13,False,36.95,34.96,3113.8,3125.9,3121.0,46.8,31.5,28.4375,34.0,27,859.7,46.1875,228,2745,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:32:26,39.74713916666666,30.475312833333334,823.6,14.87,7.96,11,False,36.94,34.95,3120.1000000000004,3148.8,3142.1000000000004,47.1,34.0,17.0,16.0,28,859.7,46.75,140,2952,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:32:27,39.74714033333333,30.47540633333333,823.9,14.67,7.96,7,False,36.93,34.94,3207.4,3214.3,3211.6000000000004,48.2,33.5,5.0,5.0,27,859.7,48.0625,32,2883,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:32:28,39.7471415,30.475501333333334,824.1,14.67,7.96,6,False,36.92,34.93,3170.5,3181.2000000000003,3177.0,47.7,32.5,15.0,15.0,27,859.8000000000001,47.1875,120,2825,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:32:29,39.747142833333335,30.475594666666662,824.0,15.5,7.96,6,False,36.91,34.92,3154.2000000000003,3173.8,3169.9,47.5,33.0,15.0,15.0,28,859.8000000000001,47.0625,120,2848,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:32:30,39.747143666666666,30.475688833333333,824.0,15.5,7.96,6,False,36.9,34.910000000000004,3158.6000000000004,3170.8,3167.1000000000004,47.5,33.5,16.0,16.0,28,859.8000000000001,47.125,129,2894,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
2024-12-12 11:32:31,39.74714433333333,30.47578383333333,824.1,14.66,7.96,6,False,36.89,34.9,3155.2000000000003,3170.8,3166.5,47.5,34.0,15.0,15.0,28,859.8000000000001,47.4375,124,2942,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0,0
