Time_Stamp,latitude,longitude,altitude,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU
2024-06-26 16:48:30,39.747152,30.474879833333333,821.8,70.228,69.238,3299.88,3308.74,3305.94,49.58,3.9375,43.60869565217392,43.5625,53.08510638297872,322.40000000000003,49.38563829787234,66.95652173913044,189.30434782608697,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-06-26 16:48:31,39.74714886484245,30.474880823383085,821.8,70.22,69.23,3295.1700000000005,3303.8,3301.0700000000006,49.53,6.424242424242424,42.19,42.15151515151515,53.12,322.40000000000003,49.24,85.06,405.63,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-06-26 16:48:32,39.74715477757125,30.47488677757125,821.8,70.215,69.225,3283.8700000000003,3296.1400000000003,3292.69,49.400000000000006,10.424242424242424,42.0,42.0,53.24,322.40000000000003,49.0,120.26,747.75,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-06-26 16:48:33,39.74716521707819,30.474894936213992,821.8,70.20500000000001,69.215,3268.35,3285.8900000000003,3281.75,49.220000000000006,15.485294117647058,42.0,42.0,53.34,322.40000000000003,48.6725,166.04,1181.52,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-06-26 16:48:34,39.74717599318464,30.474900050805456,819.8,70.19,69.2,3260.6800000000003,3276.62,3271.26,49.07,20.484848484848484,41.47,41.36363636363637,53.66,322.40000000000003,48.36375,206.6,1605.41,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-06-26 16:48:35,39.74720032711443,30.47490125248756,819.3,70.174,69.184,3253.9000000000005,3273.71,3268.4700000000003,49.010000000000005,24.545454545454547,34.44,34.18181818181818,53.7,322.40000000000003,48.3775,197.48,1956.83,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-06-26 16:48:36,39.74722751701517,30.47490680217302,819.1,70.159,69.16900000000001,3257.0600000000004,3274.82,3269.6400000000003,49.04,27.83823529411765,29.63,29.529411764705884,53.9,322.40000000000003,48.40625,187.16,2238.88,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-06-26 16:48:37,39.74726689151139,30.4749075,819.0,70.144,69.154,3253.19,3274.12,3268.55,49.03,30.863636363636363,26.17,26.03030303030303,53.96,322.40000000000003,48.38125,182.26,2492.4,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-06-26 16:48:38,39.74731960656753,30.474904299256504,821.7,70.12899999999999,69.139,3253.1200000000003,3271.4100000000003,3266.38,48.99,33.21212121212121,23.44,23.454545454545453,53.98,322.40000000000003,48.4625,179.54,2697.67,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-06-26 16:48:39,39.74737631111111,30.47489449218107,820.6,70.115,69.125,3247.54,3266.3100000000004,3260.4100000000003,48.91,35.705882352941174,25.02625,25.676470588235293,54.04,322.40000000000003,48.16125,216.78,2908.84,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
