Time_Stamp,latitude,longitude,altitude,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU
2024-07-17 14:16:47,39.747117709823264,30.47487172215372,823.5,57.32000000000001,55.94,3304.75,3311.5,3309.46,49.6,0.0,0.1782178217821782,0.2727272727272727,42.65346534653465,408.2000000000001,49.625,0.2376237623762376,2.5445544554455446,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:16:48,39.74711686442786,30.474874394278608,823.5,57.32000000000001,55.94,3290.5700000000006,3300.4700000000003,3297.78,49.45,2.147058823529412,39.68118686868687,41.76470588235294,42.80612244897959,408.2000000000001,49.24553571428572,78.5050505050505,206.11111111111111,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:16:49,39.74711827029254,30.474868113514624,823.5,57.313,55.93300000000001,3253.51,3270.8100000000004,3266.7200000000003,49.0,10.636363636363637,56.38,56.24242424242424,42.78217821782178,408.2000000000001,48.41893564356435,200.34,929.21,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:16:50,39.74713471487433,30.47486672002472,823.5,57.29200000000001,55.912,3208.74,3241.5,3233.51,48.50000000000001,19.954545454545453,56.64480198019802,60.81818181818182,42.86138613861386,408.2000000000001,47.57487623762376,316.3762376237624,1737.2376237623762,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:16:51,39.74716232178218,30.474864112211225,820.0,57.269000000000005,55.889,3221.1800000000003,3246.1400000000003,3239.27,48.59,27.764705882352946,35.45328282828283,49.294117647058826,42.83673469387755,408.2000000000001,47.85714285714285,243.63636363636363,2401.757575757576,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:16:52,39.74720377626137,30.474862716294457,822.4,57.251,55.871,3228.92,3249.5600000000004,3242.6600000000003,48.64,32.333333333333336,27.549375,38.09090909090909,43.0,408.2000000000001,47.950625,220.98,2787.7,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:16:53,39.74725589585896,30.47486331283313,819.7,57.234,55.854,3237.11,3251.65,3246.6600000000003,48.71,35.833333333333336,22.320544554455445,32.09090909090909,43.03921568627451,408.2666666666667,48.11580882352941,196.2970297029703,3091.3564356435645,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:16:54,39.74731583084577,30.474870013681592,819.7,57.21900000000001,55.839,3236.5800000000004,3254.3500000000004,3249.2300000000005,48.73,38.63235294117647,19.678661616161616,27.88235294117647,43.06122448979592,408.3,48.11734693877551,184.7878787878788,3329.626262626263,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:16:55,39.74739277874277,30.47487483209264,819.9,57.20399999999999,55.824,3236.07,3253.57,3247.61,48.720000000000006,40.92424242424242,17.96,25.060606060606062,43.16,408.3,48.12,179.26,3523.91,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
2024-07-17 14:16:56,39.7474774579728,30.47487756118665,820.1,57.19,55.81,3235.94,3253.9700000000003,3248.8100000000004,48.71,42.78787878787879,16.517945544554454,21.90909090909091,43.22549019607843,408.3,48.17463235294117,169.9108910891089,3686.1782178217823,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0
